ano_mes,des_familia,cod_tipo_material,volume_realizado,volume_previsto,valor_consumo_realizado,erro_absoluto,wmape,pct_acumulado_valor,classe_pareto_valor,forecastability,slope_wmape,tendencia_erro,flag_quick_win,flag_revisao_estrutural,peso_negocio,impacto_ponderado
2024-11-01,DES_D8183E10,ZMEA,2530775.3999999994,7709633,115379.59999999999,5245901.800000001,207.28436826120574,0.9981339094189046,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,5245901.800000001
2024-11-01,DES_D8183E10,ZMEA,2530775.3999999994,7709633,115379.59999999999,5245901.800000001,207.28436826120574,0.8173124946570607,B,Intermittent,-0.8405455138703585,Melhora,0,1,1.0,5245901.800000001
2024-10-01,DES_D8183E10,ZMEA,12419090.300000003,7650567.100000001,556703.1000000001,8419380.600000001,67.79385926519915,0.9997115785207356,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,8419380.600000001
2024-10-01,DES_D8183E10,ZMEA,12419090.300000003,7650567.100000001,556703.1000000001,8419380.600000001,67.79385926519915,0.9981799069418646,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,8419380.600000001
2024-10-01,DES_D8183E10,ZMEA,12419090.300000003,7650567.100000001,556703.1000000001,8419380.600000001,67.79385926519915,0.6489192702177098,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.0,8419380.600000001
2024-10-01,DES_1E8682C2,ZEMB,7913605.900000001,8516595.600000001,3918543.5999999996,4916153.700000002,62.12280169271509,0.9951257821010768,C,Intermittent,0.7186586593998603,Piora,0,0,1.2,5899384.440000002
2024-12-01,DES_030EEC2D,ZEMB,13305691.299999997,8848643.1,59523496.8,7454196.4,56.02261642730282,0.7977842272370425,A,Intermittent,0.1693223087407568,Estável,0,1,1.2,8945035.68
2025-06-01,DES_C0971FAE,ZEMB,291697.2,621770.3,114201.4,357217.9,122.46188856115177,0.9999830889133862,C,Smooth,-9.360578050425811,Melhora,0,0,1.2,428661.48000000004
2025-06-01,DES_9657CF6E,ROH,3203169.3000000007,2613702.2200000007,102302720.89999999,845447.5599999996,26.394095372979486,0.5064883357389737,A,Smooth,-0.35027631165759315,Melhora,0,0,1.3,1099081.8279999995
2025-07-01,DES_D5109625,ZEMB,6903041.500000002,9169605.899999997,7416967.4,3119729.0000000005,45.19354258554001,0.9854527311849154,C,Smooth,-0.7116894393542568,Melhora,0,0,1.2,3743674.8000000003
2025-04-01,DES_030EEC2D,ZEMB,11552227.799999999,8639588.800000003,48606943.599999994,7241959.200000003,62.68885383302434,0.8333431182136175,B,Intermittent,0.1693223087407568,Estável,0,1,1.2,8690351.040000003
2025-07-01,DES_D8183E10,ZMEA,6908403.2,6742623.2,333774.50000000006,2730615.6,39.5260021881757,0.9994380683104426,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,2730615.6
2025-07-01,DES_D8183E10,ZMEA,6908403.2,6742623.2,333774.50000000006,2730615.6,39.5260021881757,0.9986047788038798,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,2730615.6
2025-07-01,DES_D8183E10,ZMEA,6908403.2,6742623.2,333774.50000000006,2730615.6,39.5260021881757,0.6653233004429078,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.0,2730615.6
2024-12-01,DES_D5109625,ZEMB,10264129.999999998,6989917.7,11503585.899999997,3822661.4999999995,37.24291781183598,0.9776598538899572,C,Smooth,-0.7116894393542568,Melhora,0,0,1.2,4587193.799999999
2025-08-01,DES_C0971FAE,ZEMB,40235.7,52243.8,20990,19777.500000000004,49.154109410299824,1.0000000000000002,C,Smooth,-9.360578050425811,Melhora,0,0,1.2,23733.000000000004
2024-12-01,DES_FE1875EF,ZDIP,427.4,373.8,19388.7,53.599999999999966,12.540945250350951,0.9999999999999998,C,Intermittent,8.469440388560182,Piora,0,0,1.1,58.959999999999965
2025-04-01,DES_D8183E10,ZDIP,45786.100000000006,32007.6,1750380.5,20386.5,44.525521937880704,0.9995204875216867,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,22425.15
2025-04-01,DES_D8183E10,ZDIP,45786.100000000006,32007.6,1750380.5,20386.5,44.525521937880704,0.9980401167454159,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,22425.15
2025-04-01,DES_D8183E10,ZDIP,45786.100000000006,32007.6,1750380.5,20386.5,44.525521937880704,0.6933120692086467,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.1,22425.15
2025-07-01,DES_D8183E10,ZEMB,75887365.89999999,55967530.70000004,69890806.99999999,38144519.19999999,50.26465044295336,0.9994380683104426,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,45773423.039999984
2025-07-01,DES_D8183E10,ZEMB,75887365.89999999,55967530.70000004,69890806.99999999,38144519.19999999,50.26465044295336,0.9986047788038798,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,45773423.039999984
2025-07-01,DES_D8183E10,ZEMB,75887365.89999999,55967530.70000004,69890806.99999999,38144519.19999999,50.26465044295336,0.6653233004429078,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.2,45773423.039999984
2025-05-01,DES_D8183E10,ZEMB,58828131.219999984,55903024.20000002,75852957.29999997,36845436.379999995,62.63234207153182,0.9999873289380676,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,44214523.655999996
2025-05-01,DES_D8183E10,ZEMB,58828131.219999984,55903024.20000002,75852957.29999997,36845436.379999995,62.63234207153182,0.9980241337725433,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,44214523.655999996
2025-05-01,DES_D8183E10,ZEMB,58828131.219999984,55903024.20000002,75852957.29999997,36845436.379999995,62.63234207153182,0.677076112055019,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.2,44214523.655999996
2024-12-01,DES_E4F636ED,ZEMB,46925911.00000002,36462736.79999999,52183191.10000002,23351659.8,49.762826767497366,0.9451693618288167,B,Smooth,-1.3197469023354547,Melhora,0,0,1.2,28021991.76
2025-01-01,DES_D8183E10,ZMEA,4545185.399999999,8889757.6,201071.69999999998,5934501.199999999,130.5667575188462,0.999895482664073,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,5934501.199999999
2025-01-01,DES_D8183E10,ZMEA,4545185.399999999,8889757.6,201071.69999999998,5934501.199999999,130.5667575188462,0.9984618313668622,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,5934501.199999999
2025-01-01,DES_D8183E10,ZMEA,4545185.399999999,8889757.6,201071.69999999998,5934501.199999999,130.5667575188462,0.6292485732515444,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.0,5934501.199999999
2025-07-01,DES_D8183E10,ZDIP,44091.9,38064.70000000001,1748875.8999999997,24535.199999999997,55.64559476910724,0.9994380683104426,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,26988.719999999998
2025-07-01,DES_D8183E10,ZDIP,44091.9,38064.70000000001,1748875.8999999997,24535.199999999997,55.64559476910724,0.9986047788038798,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,26988.719999999998
2025-07-01,DES_D8183E10,ZDIP,44091.9,38064.70000000001,1748875.8999999997,24535.199999999997,55.64559476910724,0.6653233004429078,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.1,26988.719999999998
2025-02-01,DES_82AD34A6,ROH,248738.64,232472.99999999994,78236354.40000004,170019.75999999995,68.35277381913801,0.4394376686896248,A,Intermittent,-0.72309154717062,Melhora,0,1,1.3,221025.68799999994
2025-02-01,DES_9657CF6E,ROH,2796392.1699999985,2587999.0100000002,80174403.59999998,754446.9200000002,26.9792959690629,0.22240694667066144,A,Smooth,-0.35027631165759315,Melhora,0,0,1.3,980780.9960000003
2025-09-01,DES_D8183E10,ZDIP,45231.9,37720.799999999996,1765363.0000000002,21236.7,46.95071398725236,0.9993329351937755,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,23360.370000000003
2025-09-01,DES_D8183E10,ZDIP,45231.9,37720.799999999996,1765363.0000000002,21236.7,46.95071398725236,0.9979480267195916,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,23360.370000000003
2025-09-01,DES_D8183E10,ZDIP,45231.9,37720.799999999996,1765363.0000000002,21236.7,46.95071398725236,0.6397784217229043,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.1,23360.370000000003
2025-09-01,DES_9657CF6E,ROH,2125657.46,2649933.8600000003,61585118.80000003,823407.5599999997,38.73660622629197,0.4298340858869321,A,Smooth,-0.35027631165759315,Melhora,1,0,1.3,1070429.8279999997
2025-02-01,DES_030EEC2D,ZEMB,10792015.499999994,8356112.200000001,55678719.50000001,4839497.699999999,44.84331680213025,0.8103036326577566,B,Intermittent,0.1693223087407568,Estável,0,1,1.2,5807397.239999999
2025-06-01,DES_D8183E10,ZMEA,12489912.299999999,7906639.6,508425.9000000001,10996624.3,88.0440473549202,0.9997022259706554,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,10996624.3
2025-06-01,DES_D8183E10,ZMEA,12489912.299999999,7906639.6,508425.9000000001,10996624.3,88.0440473549202,0.99845182103311,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,10996624.3
2025-06-01,DES_D8183E10,ZMEA,12489912.299999999,7906639.6,508425.9000000001,10996624.3,88.0440473549202,0.6885496169257188,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.0,10996624.3
2025-04-01,DES_C0971FAE,ZEMB,453679.5,583479,164042.5,129799.50000000003,28.61039566478098,0.9999930752150301,C,Smooth,-9.360578050425811,Melhora,0,0,1.2,155759.40000000002
2024-11-01,DES_C0971FAE,ZEMB,990347.2,589250,360936.5,401097.1999999999,40.5006648173489,0.9995053094095456,C,Smooth,-9.360578050425811,Melhora,0,0,1.2,481316.63999999984
2025-05-01,DES_E4F636ED,ZEMB,43555347.6,36872839.19999998,51877306.599999994,15859363.000000004,36.411976654733444,0.9532161818918357,C,Smooth,-1.3197469023354547,Melhora,0,0,1.2,19031235.600000005
2024-12-01,DES_D8183E10,ZEMB,62117531.99999998,50648034.50000001,70670236,26446930.900000006,42.57563049993682,0.9997405282105148,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,31736317.080000006
2024-12-01,DES_D8183E10,ZEMB,62117531.99999998,50648034.50000001,70670236,26446930.900000006,42.57563049993682,0.9985671835298642,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,31736317.080000006
2024-12-01,DES_D8183E10,ZEMB,62117531.99999998,50648034.50000001,70670236,26446930.900000006,42.57563049993682,0.44017883607141656,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.2,31736317.080000006
2025-07-01,DES_1E8682C2,ZEMB,7185463.8,8357366.6000000015,3519182.9,5350745.799999999,74.46625505231825,0.9942385976374016,C,Intermittent,0.7186586593998603,Piora,0,0,1.2,6420894.959999998
2025-06-01,DES_FE1875EF,ZDIP,151.6,558.5,6876.2,406.9,268.40369393139844,0.9999999999999999,C,Intermittent,8.469440388560182,Piora,0,0,1.1,447.59000000000003
2025-07-01,DES_C0971FAE,ZEMB,537663.7,537310.7,201024.9,52609.800000000025,9.78488969963939,0.9999399399025739,C,Smooth,-9.360578050425811,Melhora,0,0,1.2,63131.760000000024
2024-10-01,DES_C0971FAE,ZEMB,245358.5,604253.4,93480.4,374198.49999999994,152.5109176979807,0.999968773553171,C,Smooth,-9.360578050425811,Melhora,0,0,1.2,449038.1999999999
2025-03-01,DES_D8183E10,ZDIP,41420.700000000004,34218.4,1627690.3000000003,16422.699999999997,39.648533221312036,0.9999621398043188,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,18064.969999999998
2025-03-01,DES_D8183E10,ZDIP,41420.700000000004,34218.4,1627690.3000000003,16422.699999999997,39.648533221312036,0.9987340688872687,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,18064.969999999998
2025-03-01,DES_D8183E10,ZDIP,41420.700000000004,34218.4,1627690.3000000003,16422.699999999997,39.648533221312036,0.6591923202299808,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.1,18064.969999999998
2024-10-01,DES_D8183E10,ZDIP,30014.6,36709.20000000001,1110055.7,17176.8,57.22814896750248,0.9997115785207356,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,18894.48
2024-10-01,DES_D8183E10,ZDIP,30014.6,36709.20000000001,1110055.7,17176.8,57.22814896750248,0.9981799069418646,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,18894.48
2024-10-01,DES_D8183E10,ZDIP,30014.6,36709.20000000001,1110055.7,17176.8,57.22814896750248,0.6489192702177098,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.1,18894.48
2024-12-01,DES_D8183E10,ZDIP,39271.600000000006,32378,1509597.9,20571.800000000003,52.38340174579085,0.9997405282105148,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,22628.980000000007
2024-12-01,DES_D8183E10,ZDIP,39271.600000000006,32378,1509597.9,20571.800000000003,52.38340174579085,0.9985671835298642,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,22628.980000000007
2024-12-01,DES_D8183E10,ZDIP,39271.600000000006,32378,1509597.9,20571.800000000003,52.38340174579085,0.44017883607141656,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.1,22628.980000000007
2025-05-01,DES_D8183E10,ZMEA,7426123.799999999,8781237.200000001,357896.1,5177516,69.72030280453984,0.9999873289380676,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,5177516
2025-05-01,DES_D8183E10,ZMEA,7426123.799999999,8781237.200000001,357896.1,5177516,69.72030280453984,0.9980241337725433,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,5177516
2025-05-01,DES_D8183E10,ZMEA,7426123.799999999,8781237.200000001,357896.1,5177516,69.72030280453984,0.677076112055019,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.0,5177516
2025-03-01,DES_D8183E10,ZEMB,71821425.8,53683407.599999994,70732289.40000002,35634819.8,49.61586240188509,0.9999621398043188,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,42761783.76
2025-03-01,DES_D8183E10,ZEMB,71821425.8,53683407.599999994,70732289.40000002,35634819.8,49.61586240188509,0.9987340688872687,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,42761783.76
2025-03-01,DES_D8183E10,ZEMB,71821425.8,53683407.599999994,70732289.40000002,35634819.8,49.61586240188509,0.6591923202299808,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.2,42761783.76
2025-06-01,DES_1E8682C2,ZEMB,10433696.2,7362714.200000002,4572301.300000001,5647946.600000001,54.1317908029563,0.9951039157891339,C,Intermittent,0.7186586593998603,Piora,0,0,1.2,6777535.920000001
2025-02-01,DES_D8183E10,ZDIP,46508.1,34898.19999999999,1779605.9999999998,16954.499999999996,36.45494010720712,0.9996472922762011,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,18649.949999999997
2025-02-01,DES_D8183E10,ZDIP,46508.1,34898.19999999999,1779605.9999999998,16954.499999999996,36.45494010720712,0.9988180126448829,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.1,18649.949999999997
2025-02-01,DES_D8183E10,ZDIP,46508.1,34898.19999999999,1779605.9999999998,16954.499999999996,36.45494010720712,0.6558486764312131,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.1,18649.949999999997
2024-11-01,DES_D5109625,ZEMB,11330760.2,7450435.099999999,13234589,4827674.5,42.60680143950095,0.9835953562963767,C,Smooth,-0.7116894393542568,Melhora,0,0,1.2,5793209.399999999
2025-09-01,DES_D8183E10,ZEMB,61484297.49999999,59222969.39999996,61096080.800000034,24614259.499999993,40.03340771682395,0.9993329351937755,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,29537111.39999999
2025-09-01,DES_D8183E10,ZEMB,61484297.49999999,59222969.39999996,61096080.800000034,24614259.499999993,40.03340771682395,0.9979480267195916,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,29537111.39999999
2025-09-01,DES_D8183E10,ZEMB,61484297.49999999,59222969.39999996,61096080.800000034,24614259.499999993,40.03340771682395,0.6397784217229043,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.2,29537111.39999999
2024-12-01,DES_9657CF6E,ROH,2461482.82,2624293.660000001,67090293.09999995,826220.5000000006,33.565966550195164,0.6296672837862415,A,Smooth,-0.35027631165759315,Melhora,0,0,1.3,1074086.6500000008
2024-10-01,DES_E4F636ED,ZEMB,32998951.099999998,37990259.90000002,42069530.7,15482342.399999995,46.91768036227065,0.9435419678366429,B,Smooth,-1.3197469023354547,Melhora,0,0,1.2,18578810.87999999
2025-09-01,DES_1E8682C2,ZEMB,5022775.199999999,7656938.5,2221124,3784460.6999999997,75.34600991101493,0.9918817135012746,C,Intermittent,0.7186586593998603,Piora,0,0,1.2,4541352.84
2025-07-01,DES_030EEC2D,ZEMB,13466317.500000002,9494566.100000003,63552870.300000004,8040610.2,59.70904963439337,0.8239871286650744,B,Intermittent,0.1693223087407568,Estável,0,1,1.2,9648732.24
2024-11-01,DES_1E8682C2,ZEMB,6734500.299999999,8003915.100000001,2833472.4000000013,3904363.4000000004,57.975547198357106,0.9943613054947587,C,Intermittent,0.7186586593998603,Piora,0,0,1.2,4685236.08
2025-05-01,DES_030EEC2D,ZEMB,12900488.299999999,9595388.4,56599379.800000004,7048668.700000001,54.63877440980278,0.821156441288716,B,Intermittent,0.1693223087407568,Estável,0,1,1.2,8458402.440000001
2024-11-01,DES_9657CF6E,ROH,1719605.7900000012,2630528.6400000015,58571472.87000004,1086757.5299999998,63.19806180694466,0.4590036641563807,A,Smooth,-0.35027631165759315,Melhora,1,0,1.3,1412784.7889999999
2025-09-01,DES_E4F636ED,ZEMB,40935727.99999999,39028467.199999996,43534676.7,17276055.599999998,42.202878619869665,0.9565470745964846,C,Smooth,-1.3197469023354547,Melhora,0,0,1.2,20731266.719999995
2025-08-01,DES_1E8682C2,ZEMB,7710482.899999999,7255061.200000001,3750463.9999999995,3576807.0999999996,46.38888570779399,0.9929490051948309,C,Intermittent,0.7186586593998603,Piora,0,0,1.2,4292168.52
2025-09-01,DES_D8183E10,ZMEA,9671558.200000001,6755334.8,403023.4,3898086.8000000007,40.30464087989462,0.9993329351937755,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,3898086.8000000007
2025-09-01,DES_D8183E10,ZMEA,9671558.200000001,6755334.8,403023.4,3898086.8000000007,40.30464087989462,0.9979480267195916,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.0,3898086.8000000007
2025-09-01,DES_D8183E10,ZMEA,9671558.200000001,6755334.8,403023.4,3898086.8000000007,40.30464087989462,0.6397784217229043,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.0,3898086.8000000007
2025-05-01,DES_C0971FAE,ZEMB,1153688.2,572152,413310,592668.2,51.37160976423266,0.9990762626313047,C,Smooth,-9.360578050425811,Melhora,0,0,1.2,711201.84
2024-10-01,DES_FE1875EF,ZDIP,250.2,353.1,11349.6,102.90000000000003,41.12709832134294,0.9999999999999999,C,Intermittent,8.469440388560182,Piora,0,0,1.1,113.19000000000004
2025-02-01,DES_D8183E10,ZEMB,64139001.39999999,49399611.099999994,78012956.6,27501861.90000001,42.87853147024521,0.9996472922762011,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,33002234.28000001
2025-02-01,DES_D8183E10,ZEMB,64139001.39999999,49399611.099999994,78012956.6,27501861.90000001,42.87853147024521,0.9988180126448829,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,33002234.28000001
2025-02-01,DES_D8183E10,ZEMB,64139001.39999999,49399611.099999994,78012956.6,27501861.90000001,42.87853147024521,0.6558486764312131,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.2,33002234.28000001
2025-09-01,DES_82AD34A6,ROH,213818.21000000005,232152.84999999986,63501266.29999998,93238.84000000001,43.60659459266822,0.21820926978505464,A,Intermittent,-0.72309154717062,Melhora,0,1,1.3,121210.49200000001
2025-06-01,DES_82AD34A6,ROH,309380.9699999998,242196.31000000008,103639994.30000001,201683.90000000002,65.18949759579594,0.25488858966448996,A,Intermittent,-0.72309154717062,Melhora,0,1,1.3,262189.07000000007
2025-09-01,DES_D5109625,ZEMB,7285283.2,9288106.900000002,8061639.5,2842648.3000000007,39.01905007618648,0.9842492697031884,C,Smooth,-0.7116894393542568,Melhora,0,0,1.2,3411177.960000001
2025-01-01,DES_D5109625,ZEMB,14700738.799999999,6175052.600000001,15701224.899999999,8582930.999999998,58.384351404162075,0.9830549664906147,C,Smooth,-0.7116894393542568,Melhora,0,0,1.2,10299517.199999997
2025-02-01,DES_1E8682C2,ZEMB,8704811.1,7179657.400000002,4268434,5009496.699999999,57.54859746468248,0.9938813156572575,C,Intermittent,0.7186586593998603,Piora,0,0,1.2,6011396.039999999
2025-03-01,DES_030EEC2D,ZEMB,11558890.700000001,7321716.199999999,62270118.099999994,8366073.899999998,72.3778268791831,0.8372893065452481,B,Intermittent,0.1693223087407568,Estável,0,1,1.2,10039288.679999996
2024-11-01,DES_FE1875EF,ZDIP,326.7,333.8,14817.2,7.100000000000023,2.1732476277930894,0.9999999999999999,C,Intermittent,8.469440388560182,Piora,0,0,1.1,7.810000000000025
2025-06-01,DES_D8183E10,ZEMB,81814427.00000001,53763958.70000002,74027755.29999998,38824925.09999999,47.45486404249947,0.9997022259706554,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,46589910.11999998
2025-06-01,DES_D8183E10,ZEMB,81814427.00000001,53763958.70000002,74027755.29999998,38824925.09999999,47.45486404249947,0.99845182103311,C,Intermittent,-0.8405455138703585,Melhora,0,0,1.2,46589910.11999998
2025-06-01,DES_D8183E10,ZEMB,81814427.00000001,53763958.70000002,74027755.29999998,38824925.09999999,47.45486404249947,0.6885496169257188,A,Intermittent,-0.8405455138703585,Melhora,0,1,1.2,46589910.11999998
